# epoch,loss,loss_val
0.000000000000000000e+00,7.018494606018066406e-01,7.007762789726257324e-01
1.000000000000000000e+00,7.008041739463806152e-01,6.997144818305969238e-01
2.000000000000000000e+00,6.997976303100585938e-01,6.987308859825134277e-01
3.000000000000000000e+00,6.988649964332580566e-01,6.982045173645019531e-01
4.000000000000000000e+00,6.982800960540771484e-01,6.975110769271850586e-01
5.000000000000000000e+00,6.975606083869934082e-01,6.966587901115417480e-01
6.000000000000000000e+00,6.967328786849975586e-01,6.956864595413208008e-01
7.000000000000000000e+00,6.957989931106567383e-01,6.947720646858215332e-01
8.000000000000000000e+00,6.949205398559570312e-01,6.939802765846252441e-01
9.000000000000000000e+00,6.941501498222351074e-01,6.930737495422363281e-01
1.000000000000000000e+01,6.932650804519653320e-01,6.920664906501770020e-01
1.100000000000000000e+01,6.922721862792968750e-01,6.909570097923278809e-01
1.200000000000000000e+01,6.911820769309997559e-01,6.900719404220581055e-01
1.300000000000000000e+01,6.902618408203125000e-01,6.890697479248046875e-01
1.400000000000000000e+01,6.891919374465942383e-01,6.878412365913391113e-01
1.500000000000000000e+01,6.879888176918029785e-01,6.864592432975769043e-01
1.600000000000000000e+01,6.866488456726074219e-01,6.849465370178222656e-01
1.700000000000000000e+01,6.851972937583923340e-01,6.833556890487670898e-01
1.800000000000000000e+01,6.837096810340881348e-01,6.816680431365966797e-01
1.900000000000000000e+01,6.821458339691162109e-01,6.799654960632324219e-01
2.000000000000000000e+01,6.805348992347717285e-01,6.781384348869323730e-01
2.100000000000000000e+01,6.787403821945190430e-01,6.762585043907165527e-01
2.200000000000000000e+01,6.769116520881652832e-01,6.743290424346923828e-01
2.300000000000000000e+01,6.750688552856445312e-01,6.722970008850097656e-01
2.400000000000000000e+01,6.731557846069335938e-01,6.699474453926086426e-01
2.500000000000000000e+01,6.710040569305419922e-01,6.674564480781555176e-01
2.600000000000000000e+01,6.687040328979492188e-01,6.649381518363952637e-01
2.700000000000000000e+01,6.663462519645690918e-01,6.620309352874755859e-01
2.800000000000000000e+01,6.637251377105712891e-01,6.588922739028930664e-01
2.900000000000000000e+01,6.609716415405273438e-01,6.556549668312072754e-01
3.000000000000000000e+01,6.581163406372070312e-01,6.522400379180908203e-01
3.100000000000000000e+01,6.550469994544982910e-01,6.486067771911621094e-01
3.200000000000000000e+01,6.518288850784301758e-01,6.449347138404846191e-01
3.300000000000000000e+01,6.485995054244995117e-01,6.410710215568542480e-01
3.400000000000000000e+01,6.451033949851989746e-01,6.370733380317687988e-01
3.500000000000000000e+01,6.414805054664611816e-01,6.326851248741149902e-01
3.600000000000000000e+01,6.375563740730285645e-01,6.279485821723937988e-01
3.700000000000000000e+01,6.334205269813537598e-01,6.229820847511291504e-01
3.800000000000000000e+01,6.290072798728942871e-01,6.176542043685913086e-01
3.900000000000000000e+01,6.242412328720092773e-01,6.121565103530883789e-01
4.000000000000000000e+01,6.193574070930480957e-01,6.059955954551696777e-01
4.100000000000000000e+01,6.140121221542358398e-01,5.995599031448364258e-01
4.200000000000000000e+01,6.085196137428283691e-01,5.928389430046081543e-01
4.300000000000000000e+01,6.025493144989013672e-01,5.858899950981140137e-01
4.400000000000000000e+01,5.964070558547973633e-01,5.784208178520202637e-01
4.500000000000000000e+01,5.898893475532531738e-01,5.705815553665161133e-01
4.600000000000000000e+01,5.831257700920104980e-01,5.626795887947082520e-01
4.700000000000000000e+01,5.762032866477966309e-01,5.543296933174133301e-01
4.800000000000000000e+01,5.688995122909545898e-01,5.457688570022583008e-01
4.900000000000000000e+01,5.614334344863891602e-01,5.367274284362792969e-01
5.000000000000000000e+01,5.536053776741027832e-01,5.273706316947937012e-01
5.100000000000000000e+01,5.454548001289367676e-01,5.179872512817382812e-01
5.200000000000000000e+01,5.372076630592346191e-01,5.076556205749511719e-01
5.300000000000000000e+01,5.284831523895263672e-01,4.967879652976989746e-01
5.400000000000000000e+01,5.195779800415039062e-01,4.861936569213867188e-01
5.500000000000000000e+01,5.106624960899353027e-01,4.756424129009246826e-01
5.600000000000000000e+01,5.015649199485778809e-01,4.648656845092773438e-01
5.700000000000000000e+01,4.924408495426177979e-01,4.536662995815277100e-01
5.800000000000000000e+01,4.833335280418395996e-01,4.423703253269195557e-01
5.900000000000000000e+01,4.742677509784698486e-01,4.314979612827301025e-01
6.000000000000000000e+01,4.651558697223663330e-01,4.207115173339843750e-01
6.100000000000000000e+01,4.561485946178436279e-01,4.093075692653656006e-01
6.200000000000000000e+01,4.469584822654724121e-01,3.988132476806640625e-01
6.300000000000000000e+01,4.388377964496612549e-01,3.886781334877014160e-01
6.400000000000000000e+01,4.295172989368438721e-01,3.793372511863708496e-01
6.500000000000000000e+01,4.211792051792144775e-01,3.694759309291839600e-01
6.600000000000000000e+01,4.127686321735382080e-01,3.596737980842590332e-01
6.700000000000000000e+01,4.046584367752075195e-01,3.509738743305206299e-01
6.800000000000000000e+01,3.971287310123443604e-01,3.434330821037292480e-01
6.900000000000000000e+01,3.893466889858245850e-01,3.366959393024444580e-01
7.000000000000000000e+01,3.821597099304199219e-01,3.295913636684417725e-01
7.100000000000000000e+01,3.750823140144348145e-01,3.230983316898345947e-01
7.200000000000000000e+01,3.684612810611724854e-01,3.180246353149414062e-01
7.300000000000000000e+01,3.617781996726989746e-01,3.133548498153686523e-01
7.400000000000000000e+01,3.556243777275085449e-01,3.092986345291137695e-01
7.500000000000000000e+01,3.502130210399627686e-01,3.064221441745758057e-01
7.600000000000000000e+01,3.448812961578369141e-01,3.040408492088317871e-01
7.700000000000000000e+01,3.397367000579833984e-01,3.020010888576507568e-01
7.800000000000000000e+01,3.349160850048065186e-01,3.002701103687286377e-01
7.900000000000000000e+01,3.305554389953613281e-01,2.995424270629882812e-01
8.000000000000000000e+01,3.262836337089538574e-01,2.990555763244628906e-01
8.100000000000000000e+01,3.224184811115264893e-01,2.963658273220062256e-01
8.200000000000000000e+01,3.184017241001129150e-01,2.941494286060333252e-01
8.300000000000000000e+01,3.146619498729705811e-01,2.926957607269287109e-01
8.400000000000000000e+01,3.108696937561035156e-01,2.919882237911224365e-01
8.500000000000000000e+01,3.069963455200195312e-01,2.916802465915679932e-01
8.600000000000000000e+01,3.031637668609619141e-01,2.914618551731109619e-01
8.700000000000000000e+01,2.994304299354553223e-01,2.908858656883239746e-01
8.800000000000000000e+01,2.958229184150695801e-01,2.882156670093536377e-01
8.900000000000000000e+01,2.919816374778747559e-01,2.858361601829528809e-01
9.000000000000000000e+01,2.884392738342285156e-01,2.844239175319671631e-01
9.100000000000000000e+01,2.850238978862762451e-01,2.838365435600280762e-01
9.200000000000000000e+01,2.816262245178222656e-01,2.842874228954315186e-01
9.300000000000000000e+01,2.782524228096008301e-01,2.854757905006408691e-01
9.400000000000000000e+01,2.751542925834655762e-01,2.851369678974151611e-01
9.500000000000000000e+01,2.720082700252532959e-01,2.837172150611877441e-01
9.600000000000000000e+01,2.690405845642089844e-01,2.837924957275390625e-01
9.700000000000000000e+01,2.662043273448944092e-01,2.853775620460510254e-01
9.800000000000000000e+01,2.631552815437316895e-01,2.876874804496765137e-01
9.900000000000000000e+01,2.602580487728118896e-01,2.883219420909881592e-01
1.000000000000000000e+02,2.573639750480651855e-01,2.866386473178863525e-01
1.010000000000000000e+02,2.545683383941650391e-01,2.862592637538909912e-01
1.020000000000000000e+02,2.518852055072784424e-01,2.872277200222015381e-01
1.030000000000000000e+02,2.491148710250854492e-01,2.878862023353576660e-01
1.040000000000000000e+02,2.464301735162734985e-01,2.880254685878753662e-01
1.050000000000000000e+02,2.437529861927032471e-01,2.884766459465026855e-01
