# epoch,loss,loss_val
0.000000000000000000e+00,6.928271651268005371e-01,6.931464076042175293e-01
1.000000000000000000e+00,6.921489238739013672e-01,6.925151944160461426e-01
2.000000000000000000e+00,6.915090084075927734e-01,6.918549537658691406e-01
3.000000000000000000e+00,6.908578872680664062e-01,6.911770105361938477e-01
4.000000000000000000e+00,6.901885271072387695e-01,6.904680132865905762e-01
5.000000000000000000e+00,6.894803047180175781e-01,6.896691918373107910e-01
6.000000000000000000e+00,6.886661052703857422e-01,6.887504458427429199e-01
7.000000000000000000e+00,6.877334713935852051e-01,6.878162622451782227e-01
8.000000000000000000e+00,6.868227720260620117e-01,6.866885423660278320e-01
9.000000000000000000e+00,6.857256293296813965e-01,6.854113340377807617e-01
1.000000000000000000e+01,6.844105720520019531e-01,6.840371489524841309e-01
1.100000000000000000e+01,6.829512715339660645e-01,6.825430393218994141e-01
1.200000000000000000e+01,6.813521385192871094e-01,6.809958815574645996e-01
1.300000000000000000e+01,6.796553730964660645e-01,6.792843937873840332e-01
1.400000000000000000e+01,6.777040362358093262e-01,6.774361133575439453e-01
1.500000000000000000e+01,6.755657196044921875e-01,6.755632162094116211e-01
1.600000000000000000e+01,6.733677983283996582e-01,6.736735105514526367e-01
1.700000000000000000e+01,6.710836291313171387e-01,6.717188954353332520e-01
1.800000000000000000e+01,6.687359213829040527e-01,6.696585416793823242e-01
1.900000000000000000e+01,6.663141846656799316e-01,6.674109101295471191e-01
2.000000000000000000e+01,6.636936068534851074e-01,6.650778651237487793e-01
2.100000000000000000e+01,6.609451770782470703e-01,6.626370549201965332e-01
2.200000000000000000e+01,6.579893827438354492e-01,6.600551009178161621e-01
2.300000000000000000e+01,6.548249125480651855e-01,6.573408842086791992e-01
2.400000000000000000e+01,6.515076756477355957e-01,6.544721722602844238e-01
2.500000000000000000e+01,6.478868126869201660e-01,6.513248682022094727e-01
2.600000000000000000e+01,6.439267396926879883e-01,6.478652358055114746e-01
2.700000000000000000e+01,6.396486163139343262e-01,6.441677212715148926e-01
2.800000000000000000e+01,6.351083517074584961e-01,6.402740478515625000e-01
2.900000000000000000e+01,6.303314566612243652e-01,6.360564231872558594e-01
3.000000000000000000e+01,6.251413822174072266e-01,6.316078305244445801e-01
3.100000000000000000e+01,6.196768879890441895e-01,6.266263127326965332e-01
3.200000000000000000e+01,6.136407256126403809e-01,6.213998198509216309e-01
3.300000000000000000e+01,6.074394583702087402e-01,6.159497499465942383e-01
3.400000000000000000e+01,6.008399128913879395e-01,6.101873517036437988e-01
3.500000000000000000e+01,5.937249064445495605e-01,6.040315032005310059e-01
3.600000000000000000e+01,5.861186981201171875e-01,5.975281000137329102e-01
3.700000000000000000e+01,5.781272053718566895e-01,5.904163718223571777e-01
3.800000000000000000e+01,5.695796608924865723e-01,5.831254124641418457e-01
