# epoch,loss,loss_val
0.000000000000000000e+00,6.951346993446350098e-01,6.945999264717102051e-01
1.000000000000000000e+00,6.944769620895385742e-01,6.940451860427856445e-01
2.000000000000000000e+00,6.938897967338562012e-01,6.934959292411804199e-01
3.000000000000000000e+00,6.933065056800842285e-01,6.929246187210083008e-01
4.000000000000000000e+00,6.926963925361633301e-01,6.923372149467468262e-01
5.000000000000000000e+00,6.920958757400512695e-01,6.916969418525695801e-01
6.000000000000000000e+00,6.914097070693969727e-01,6.910055279731750488e-01
7.000000000000000000e+00,6.906286478042602539e-01,6.902595758438110352e-01
8.000000000000000000e+00,6.897481679916381836e-01,6.894209980964660645e-01
9.000000000000000000e+00,6.887595057487487793e-01,6.884621977806091309e-01
1.000000000000000000e+01,6.876561045646667480e-01,6.873586177825927734e-01
1.100000000000000000e+01,6.864373683929443359e-01,6.860635280609130859e-01
1.200000000000000000e+01,6.849974393844604492e-01,6.844766736030578613e-01
1.300000000000000000e+01,6.832373738288879395e-01,6.828716397285461426e-01
1.400000000000000000e+01,6.813912987709045410e-01,6.810998916625976562e-01
1.500000000000000000e+01,6.793798804283142090e-01,6.791193485260009766e-01
1.600000000000000000e+01,6.771196722984313965e-01,6.769140958786010742e-01
1.700000000000000000e+01,6.746100783348083496e-01,6.744885444641113281e-01
1.800000000000000000e+01,6.718738675117492676e-01,6.718296408653259277e-01
1.900000000000000000e+01,6.689157485961914062e-01,6.689117550849914551e-01
2.000000000000000000e+01,6.656782627105712891e-01,6.656761765480041504e-01
2.100000000000000000e+01,6.619905233383178711e-01,6.619856357574462891e-01
2.200000000000000000e+01,6.578147411346435547e-01,6.578094959259033203e-01
2.300000000000000000e+01,6.531674265861511230e-01,6.532101631164550781e-01
2.400000000000000000e+01,6.479718089103698730e-01,6.480194330215454102e-01
2.500000000000000000e+01,6.423208713531494141e-01,6.422595977783203125e-01
2.600000000000000000e+01,6.361477971076965332e-01,6.361245512962341309e-01
2.700000000000000000e+01,6.294382810592651367e-01,6.297557950019836426e-01
2.800000000000000000e+01,6.223334074020385742e-01,6.231838464736938477e-01
2.900000000000000000e+01,6.148718595504760742e-01,6.160704493522644043e-01
3.000000000000000000e+01,6.069893240928649902e-01,6.083973050117492676e-01
3.100000000000000000e+01,5.986219644546508789e-01,6.001811027526855469e-01
3.200000000000000000e+01,5.897687077522277832e-01,5.914629101753234863e-01
3.300000000000000000e+01,5.803631544113159180e-01,5.822376608848571777e-01
3.400000000000000000e+01,5.704113841056823730e-01,5.725224018096923828e-01
3.500000000000000000e+01,5.599498152732849121e-01,5.623249411582946777e-01
3.600000000000000000e+01,5.490265488624572754e-01,5.516058206558227539e-01
3.700000000000000000e+01,5.377003550529479980e-01,5.403699874877929688e-01
3.800000000000000000e+01,5.260160565376281738e-01,5.286806225776672363e-01
3.900000000000000000e+01,5.140624046325683594e-01,5.166246294975280762e-01
4.000000000000000000e+01,5.018972754478454590e-01,5.042422413825988770e-01
4.100000000000000000e+01,4.895772635936737061e-01,4.915409088134765625e-01
4.200000000000000000e+01,4.771594405174255371e-01,4.786170721054077148e-01
4.300000000000000000e+01,4.647285640239715576e-01,4.655137360095977783e-01
4.400000000000000000e+01,4.523500204086303711e-01,4.522828459739685059e-01
4.500000000000000000e+01,4.400880336761474609e-01,4.390218257904052734e-01
4.600000000000000000e+01,4.280582964420318604e-01,4.259573221206665039e-01
4.700000000000000000e+01,4.163115024566650391e-01,4.131433665752410889e-01
4.800000000000000000e+01,4.049171507358551025e-01,4.006542861461639404e-01
4.900000000000000000e+01,3.938976526260375977e-01,3.884932100772857666e-01
5.000000000000000000e+01,3.832580447196960449e-01,3.768672049045562744e-01
5.100000000000000000e+01,3.730097115039825439e-01,3.658141791820526123e-01
5.200000000000000000e+01,3.631200790405273438e-01,3.555351495742797852e-01
5.300000000000000000e+01,3.536517322063446045e-01,3.460757732391357422e-01
5.400000000000000000e+01,3.444602787494659424e-01,3.375155925750732422e-01
5.500000000000000000e+01,3.354851603507995605e-01,3.297932147979736328e-01
5.600000000000000000e+01,3.268659114837646484e-01,3.229097127914428711e-01
5.700000000000000000e+01,3.186547160148620605e-01,3.167358934879302979e-01
5.800000000000000000e+01,3.106861710548400879e-01,3.113411962985992432e-01
5.900000000000000000e+01,3.030866980552673340e-01,3.067431151866912842e-01
6.000000000000000000e+01,2.959122657775878906e-01,3.029329478740692139e-01
6.100000000000000000e+01,2.891994416713714600e-01,2.999965846538543701e-01
6.200000000000000000e+01,2.826605439186096191e-01,2.982951402664184570e-01
6.300000000000000000e+01,2.763370871543884277e-01,2.974567115306854248e-01
6.400000000000000000e+01,2.705048620700836182e-01,2.965185642242431641e-01
6.500000000000000000e+01,2.650408446788787842e-01,2.948612272739410400e-01
6.600000000000000000e+01,2.598529160022735596e-01,2.929993569850921631e-01
6.700000000000000000e+01,2.549435198307037354e-01,2.916355729103088379e-01
6.800000000000000000e+01,2.503387928009033203e-01,2.911546826362609863e-01
6.900000000000000000e+01,2.459271550178527832e-01,2.916243374347686768e-01
7.000000000000000000e+01,2.416579723358154297e-01,2.927889823913574219e-01
7.100000000000000000e+01,2.375812977552413940e-01,2.938589155673980713e-01
