# epoch,loss,loss_val
0.000000000000000000e+00,6.867713332176208496e-01,6.714047193527221680e-01
1.000000000000000000e+00,6.850252747535705566e-01,6.678916215896606445e-01
2.000000000000000000e+00,6.833498477935791016e-01,6.645166873931884766e-01
3.000000000000000000e+00,6.816661953926086426e-01,6.612035632133483887e-01
4.000000000000000000e+00,6.799080371856689453e-01,6.578428149223327637e-01
5.000000000000000000e+00,6.781409978866577148e-01,6.544004082679748535e-01
6.000000000000000000e+00,6.762962341308593750e-01,6.508456468582153320e-01
7.000000000000000000e+00,6.743137836456298828e-01,6.471616029739379883e-01
8.000000000000000000e+00,6.721659898757934570e-01,6.434824466705322266e-01
9.000000000000000000e+00,6.700609922409057617e-01,6.399337053298950195e-01
1.000000000000000000e+01,6.678637266159057617e-01,6.364530920982360840e-01
1.100000000000000000e+01,6.654598116874694824e-01,6.329269409179687500e-01
1.200000000000000000e+01,6.626712083816528320e-01,6.294398903846740723e-01
1.300000000000000000e+01,6.596525311470031738e-01,6.260193586349487305e-01
1.400000000000000000e+01,6.564890146255493164e-01,6.223734617233276367e-01
1.500000000000000000e+01,6.529716849327087402e-01,6.185092329978942871e-01
1.600000000000000000e+01,6.490423679351806641e-01,6.144454479217529297e-01
1.700000000000000000e+01,6.446923613548278809e-01,6.102590560913085938e-01
1.800000000000000000e+01,6.399704813957214355e-01,6.059278249740600586e-01
1.900000000000000000e+01,6.348976492881774902e-01,6.014773845672607422e-01
2.000000000000000000e+01,6.294478774070739746e-01,5.968954563140869141e-01
2.100000000000000000e+01,6.235409975051879883e-01,5.921177864074707031e-01
2.200000000000000000e+01,6.171720623970031738e-01,5.871732234954833984e-01
2.300000000000000000e+01,6.105540990829467773e-01,5.818263888359069824e-01
2.400000000000000000e+01,6.035652160644531250e-01,5.755771398544311523e-01
2.500000000000000000e+01,5.965127348899841309e-01,5.679304599761962891e-01
2.600000000000000000e+01,5.891164541244506836e-01,5.586662292480468750e-01
2.700000000000000000e+01,5.810154080390930176e-01,5.481822490692138672e-01
2.800000000000000000e+01,5.723537802696228027e-01,5.371681451797485352e-01
2.900000000000000000e+01,5.638139843940734863e-01,5.268681645393371582e-01
3.000000000000000000e+01,5.550248026847839355e-01,5.176688432693481445e-01
3.100000000000000000e+01,5.450398921966552734e-01,5.084838867187500000e-01
3.200000000000000000e+01,5.352928042411804199e-01,4.979471564292907715e-01
3.300000000000000000e+01,5.253100395202636719e-01,4.860776662826538086e-01
3.400000000000000000e+01,5.147454738616943359e-01,4.738546013832092285e-01
3.500000000000000000e+01,5.040419101715087891e-01,4.628620743751525879e-01
3.600000000000000000e+01,4.927224814891815186e-01,4.516063630580902100e-01
3.700000000000000000e+01,4.815255701541900635e-01,4.394633173942565918e-01
3.800000000000000000e+01,4.699653089046478271e-01,4.268190562725067139e-01
3.900000000000000000e+01,4.582791626453399658e-01,4.148218333721160889e-01
4.000000000000000000e+01,4.465672969818115234e-01,4.043879806995391846e-01
4.100000000000000000e+01,4.348318278789520264e-01,3.935683667659759521e-01
4.200000000000000000e+01,4.232272803783416748e-01,3.821964561939239502e-01
4.300000000000000000e+01,4.117048084735870361e-01,3.703342974185943604e-01
4.400000000000000000e+01,4.001606404781341553e-01,3.597482442855834961e-01
4.500000000000000000e+01,3.892114460468292236e-01,3.510332405567169189e-01
4.600000000000000000e+01,3.783054947853088379e-01,3.431417942047119141e-01
4.700000000000000000e+01,3.678794801235198975e-01,3.350370228290557861e-01
4.800000000000000000e+01,3.577835559844970703e-01,3.267655670642852783e-01
4.900000000000000000e+01,3.479671478271484375e-01,3.194855749607086182e-01
5.000000000000000000e+01,3.386585116386413574e-01,3.136005997657775879e-01
5.100000000000000000e+01,3.298424780368804932e-01,3.091318011283874512e-01
5.200000000000000000e+01,3.213891983032226562e-01,3.048601150512695312e-01
5.300000000000000000e+01,3.132826089859008789e-01,3.005591630935668945e-01
5.400000000000000000e+01,3.054100275039672852e-01,2.963692247867584229e-01
5.500000000000000000e+01,2.978201806545257568e-01,2.923998236656188965e-01
5.600000000000000000e+01,2.904365360736846924e-01,2.891676723957061768e-01
5.700000000000000000e+01,2.835215926170349121e-01,2.886592447757720947e-01
5.800000000000000000e+01,2.762597799301147461e-01,2.885807752609252930e-01
5.900000000000000000e+01,2.694931626319885254e-01,2.883973121643066406e-01
6.000000000000000000e+01,2.629715502262115479e-01,2.880626022815704346e-01
6.100000000000000000e+01,2.566065490245819092e-01,2.877956926822662354e-01
6.200000000000000000e+01,2.504895329475402832e-01,2.874413132667541504e-01
6.300000000000000000e+01,2.446463704109191895e-01,2.870365381240844727e-01
6.400000000000000000e+01,2.391817271709442139e-01,2.869079709053039551e-01
6.500000000000000000e+01,2.342860698699951172e-01,2.880785763263702393e-01
6.600000000000000000e+01,2.297862768173217773e-01,2.911111116409301758e-01
6.700000000000000000e+01,2.254462689161300659e-01,2.943071722984313965e-01
6.800000000000000000e+01,2.217277735471725464e-01,2.962353229522705078e-01
6.900000000000000000e+01,2.183002233505249023e-01,2.968335449695587158e-01
7.000000000000000000e+01,2.153052538633346558e-01,2.983257472515106201e-01
7.100000000000000000e+01,2.125350385904312134e-01,3.011138737201690674e-01
7.200000000000000000e+01,2.097750455141067505e-01,3.036141991615295410e-01
7.300000000000000000e+01,2.072984129190444946e-01,3.045264482498168945e-01
7.400000000000000000e+01,2.049007415771484375e-01,3.030398488044738770e-01
