SN,true_label,prediction,modality,kfold_of_pred
ZTF20urcs15x_0,1,0.0,lightcurve,0
ZTF20urcs15x_0,1,1.0,spectral,0
ZTF20urcs15x_0,1,0.0,lightcurveandspectral,0
ZTF21aaaosoq_0,0,0.0,lightcurve,0
ZTF21aaaosoq_0,0,0.0,spectral,0
ZTF21aaaosoq_0,0,0.0,lightcurveandspectral,0
ZTF21aaaosoq_1,0,0.0,lightcurve,0
ZTF21aaaosoq_1,0,0.0,spectral,0
ZTF21aaaosoq_1,0,0.0,lightcurveandspectral,0
ZTF21aahdqrg_0,0,0.0,lightcurve,0
ZTF21aahdqrg_0,0,0.0,spectral,0
ZTF21aahdqrg_0,0,0.0,lightcurveandspectral,0
ZTF21aaqhhfu_0,1,0.0,lightcurve,0
ZTF21aaqhhfu_0,1,1.0,spectral,0
ZTF21aaqhhfu_0,1,0.0,lightcurveandspectral,0
ZTF21aarnjyd_0,0,0.0,lightcurve,0
ZTF21aarnjyd_0,0,0.0,spectral,0
ZTF21aarnjyd_0,0,0.0,lightcurveandspectral,0
ZTF21aaxtctv_0,0,0.0,lightcurve,0
ZTF21aaxtctv_0,0,0.0,spectral,0
ZTF21aaxtctv_0,0,0.0,lightcurveandspectral,0
ZTF21aaxxmvs_0,0,0.0,lightcurve,0
ZTF21aaxxmvs_0,0,0.0,spectral,0
ZTF21aaxxmvs_0,0,0.0,lightcurveandspectral,0
ZTF21aayddkn_0,0,0.0,lightcurve,0
ZTF21aayddkn_0,0,0.0,spectral,0
ZTF21aayddkn_0,0,0.0,lightcurveandspectral,0
ZTF21aayfnjz_0,0,0.0,lightcurve,0
ZTF21aayfnjz_0,0,0.0,spectral,0
ZTF21aayfnjz_0,0,0.0,lightcurveandspectral,0
ZTF21aayqrgx_0,0,0.0,lightcurve,0
ZTF21aayqrgx_0,0,0.0,spectral,0
ZTF21aayqrgx_0,0,0.0,lightcurveandspectral,0
ZTF21abahiow_0,0,0.0,lightcurve,0
ZTF21abahiow_0,0,0.0,spectral,0
ZTF21abahiow_0,0,0.0,lightcurveandspectral,0
ZTF21abcrhpk_0,0,0.0,lightcurve,0
ZTF21abcrhpk_0,0,0.0,spectral,0
ZTF21abcrhpk_0,0,0.0,lightcurveandspectral,0
ZTF21abimeun_0,0,0.0,lightcurve,0
ZTF21abimeun_0,0,0.0,spectral,0
ZTF21abimeun_0,0,0.0,lightcurveandspectral,0
ZTF21abqvzjy_0,0,0.0,lightcurve,0
ZTF21abqvzjy_0,0,0.0,spectral,0
ZTF21abqvzjy_0,0,0.0,lightcurveandspectral,0
ZTF21abrfvax_0,0,0.0,lightcurve,0
ZTF21abrfvax_0,0,0.0,spectral,0
ZTF21abrfvax_0,0,0.0,lightcurveandspectral,0
ZTF21abrqrsz_0,0,0.0,lightcurve,0
ZTF21abrqrsz_0,0,0.0,spectral,0
ZTF21abrqrsz_0,0,0.0,lightcurveandspectral,0
ZTF21acdxhuv_0,0,0.0,lightcurve,0
ZTF21acdxhuv_0,0,0.0,spectral,0
ZTF21acdxhuv_0,0,0.0,lightcurveandspectral,0
ZTF20aahggbm_0,0,0.0,lightcurve,1
ZTF20aahggbm_0,0,0.0,spectral,1
ZTF20aahggbm_0,0,0.0,lightcurveandspectral,1
ZTF20aahggbm_1,0,0.0,lightcurve,1
ZTF20aahggbm_1,0,0.0,spectral,1
ZTF20aahggbm_1,0,0.0,lightcurveandspectral,1
ZTF20aahggbm_2,0,0.0,lightcurve,1
ZTF20aahggbm_2,0,0.0,spectral,1
ZTF20aahggbm_2,0,0.0,lightcurveandspectral,1
ZTF20aaiftgi_0,0,0.0,lightcurve,1
ZTF20aaiftgi_0,0,0.0,spectral,1
ZTF20aaiftgi_0,0,0.0,lightcurveandspectral,1
ZTF20aakodyh_0,0,0.0,lightcurve,1
ZTF20aakodyh_0,0,0.0,spectral,1
ZTF20aakodyh_0,0,0.0,lightcurveandspectral,1
ZTF20aalcyih_0,0,0.0,lightcurve,1
ZTF20aalcyih_0,0,0.0,spectral,1
ZTF20aalcyih_0,0,0.0,lightcurveandspectral,1
ZTF20aammtwx_0,0,0.0,lightcurve,1
ZTF20aammtwx_0,0,0.0,spectral,1
ZTF20aammtwx_0,0,0.0,lightcurveandspectral,1
ZTF20aaurfnl_0,0,0.0,lightcurve,1
ZTF20aaurfnl_0,0,0.0,spectral,1
ZTF20aaurfnl_0,0,0.0,lightcurveandspectral,1
ZTF20aauwhfa_0,0,0.0,lightcurve,1
ZTF20aauwhfa_0,0,0.0,spectral,1
ZTF20aauwhfa_0,0,0.0,lightcurveandspectral,1
ZTF20aavzffg_0,0,0.0,lightcurve,1
ZTF20aavzffg_0,0,0.0,spectral,1
ZTF20aavzffg_0,0,0.0,lightcurveandspectral,1
ZTF20abbhrrt_0,0,0.0,lightcurve,1
ZTF20abbhrrt_0,0,0.0,spectral,1
ZTF20abbhrrt_0,0,0.0,lightcurveandspectral,1
ZTF20abeezca_0,0,0.0,lightcurve,1
ZTF20abeezca_0,0,0.0,spectral,1
ZTF20abeezca_0,0,0.0,lightcurveandspectral,1
ZTF20abkiarz_0,0,0.0,lightcurve,1
ZTF20abkiarz_0,0,0.0,spectral,1
ZTF20abkiarz_0,0,0.0,lightcurveandspectral,1
ZTF20abtkjfw_0,0,0.0,lightcurve,1
ZTF20abtkjfw_0,0,0.0,spectral,1
ZTF20abtkjfw_0,0,0.0,lightcurveandspectral,1
ZTF20abxpoxd_0,0,0.0,lightcurve,1
ZTF20abxpoxd_0,0,0.0,spectral,1
ZTF20abxpoxd_0,0,0.0,lightcurveandspectral,1
ZTF20acfqngt_0,0,0.0,lightcurve,1
ZTF20acfqngt_0,0,0.0,spectral,1
ZTF20acfqngt_0,0,0.0,lightcurveandspectral,1
ZTF20acgiglu_0,1,0.0,lightcurve,1
ZTF20acgiglu_0,1,0.0,spectral,1
ZTF20acgiglu_0,1,0.0,lightcurveandspectral,1
ZTF20aclnplo_0,0,0.0,lightcurve,1
ZTF20aclnplo_0,0,0.0,spectral,1
ZTF20aclnplo_0,0,0.0,lightcurveandspectral,1
ZTF20actpqgc_0,0,0.0,lightcurve,1
ZTF20actpqgc_0,0,0.0,spectral,1
ZTF20actpqgc_0,0,0.0,lightcurveandspectral,1
ZTF20adadlqm_0,1,0.0,lightcurve,1
ZTF20adadlqm_0,1,0.0,spectral,1
ZTF20adadlqm_0,1,0.0,lightcurveandspectral,1
ZTF20adnxs21_0,1,0.0,lightcurve,1
ZTF20adnxs21_0,1,0.0,spectral,1
ZTF20adnxs21_0,1,0.0,lightcurveandspectral,1
ZTF20ikqs02x_0,1,0.0,lightcurve,1
ZTF20ikqs02x_0,1,0.0,spectral,1
ZTF20ikqs02x_0,1,0.0,lightcurveandspectral,1
ZTF20ikqs06x_0,1,0.0,lightcurve,1
ZTF20ikqs06x_0,1,0.0,spectral,1
ZTF20ikqs06x_0,1,0.0,lightcurveandspectral,1
ZTF20ikqs10x_0,1,0.0,lightcurve,1
ZTF20ikqs10x_0,1,0.0,spectral,1
ZTF20ikqs10x_0,1,0.0,lightcurveandspectral,1
ZTF20ikqs12x_0,1,0.0,lightcurve,1
ZTF20ikqs12x_0,1,0.0,spectral,1
ZTF20ikqs12x_0,1,0.0,lightcurveandspectral,1
ZTF20ikqs13x_0,1,0.0,lightcurve,1
ZTF20ikqs13x_0,1,0.0,spectral,1
ZTF20ikqs13x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs02x_0,1,0.0,lightcurve,1
ZTF20rscs02x_0,1,0.0,spectral,1
ZTF20rscs02x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs05x_0,1,0.0,lightcurve,1
ZTF20rscs05x_0,1,0.0,spectral,1
ZTF20rscs05x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs07x_0,1,0.0,lightcurve,1
ZTF20rscs07x_0,1,0.0,spectral,1
ZTF20rscs07x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs12x_0,1,0.0,lightcurve,1
ZTF20rscs12x_0,1,0.0,spectral,1
ZTF20rscs12x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs15x_0,1,0.0,lightcurve,1
ZTF20rscs15x_0,1,0.0,spectral,1
ZTF20rscs15x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs18x_0,1,0.0,lightcurve,1
ZTF20rscs18x_0,1,0.0,spectral,1
ZTF20rscs18x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs21x_0,1,0.0,lightcurve,1
ZTF20rscs21x_0,1,0.0,spectral,1
ZTF20rscs21x_0,1,0.0,lightcurveandspectral,1
ZTF20rscs22x_0,1,0.0,lightcurve,1
ZTF20rscs22x_0,1,0.0,spectral,1
ZTF20rscs22x_0,1,0.0,lightcurveandspectral,1
ZTF18aahhzqn_0,0,0.0,lightcurve,2
ZTF18aahhzqn_0,0,0.0,spectral,2
ZTF18aahhzqn_0,0,0.0,lightcurveandspectral,2
ZTF18aahuujv_0,0,0.0,lightcurve,2
ZTF18aahuujv_0,0,1.0,spectral,2
ZTF18aahuujv_0,0,0.0,lightcurveandspectral,2
ZTF18aakuewf_0,0,0.0,lightcurve,2
ZTF18aakuewf_0,0,0.0,spectral,2
ZTF18aakuewf_0,0,0.0,lightcurveandspectral,2
ZTF18abojpnr_0,0,0.0,lightcurve,2
ZTF18abojpnr_0,0,0.0,spectral,2
ZTF18abojpnr_0,0,0.0,lightcurveandspectral,2
ZTF18abojpnr_1,0,0.0,lightcurve,2
ZTF18abojpnr_1,0,0.0,spectral,2
ZTF18abojpnr_1,0,0.0,lightcurveandspectral,2
ZTF18absliyc_0,0,1.0,lightcurve,2
ZTF18absliyc_0,0,0.0,spectral,2
ZTF18absliyc_0,0,0.0,lightcurveandspectral,2
ZTF18abwkrbl_0,0,0.0,lightcurve,2
ZTF18abwkrbl_0,0,0.0,spectral,2
ZTF18abwkrbl_0,0,0.0,lightcurveandspectral,2
ZTF18abwkrbl_1,0,0.0,lightcurve,2
ZTF18abwkrbl_1,0,0.0,spectral,2
ZTF18abwkrbl_1,0,0.0,lightcurveandspectral,2
ZTF18acisruf_0,0,0.0,lightcurve,2
ZTF18acisruf_0,0,0.0,spectral,2
ZTF18acisruf_0,0,0.0,lightcurveandspectral,2
ZTF18acnmifq_0,0,0.0,lightcurve,2
ZTF18acnmifq_0,0,0.0,spectral,2
ZTF18acnmifq_0,0,0.0,lightcurveandspectral,2
ZTF18acqphpd_0,0,0.0,lightcurve,2
ZTF18acqphpd_0,0,0.0,spectral,2
ZTF18acqphpd_0,0,0.0,lightcurveandspectral,2
ZTF18acrcyqw_0,0,0.0,lightcurve,2
ZTF18acrcyqw_0,0,0.0,spectral,2
ZTF18acrcyqw_0,0,0.0,lightcurveandspectral,2
ZTF18aczqzrj_0,0,0.0,lightcurve,2
ZTF18aczqzrj_0,0,0.0,spectral,2
ZTF18aczqzrj_0,0,0.0,lightcurveandspectral,2
ZTF19aadwtoe_0,0,0.0,lightcurve,2
ZTF19aadwtoe_0,0,0.0,spectral,2
ZTF19aadwtoe_0,0,0.0,lightcurveandspectral,2
ZTF19aadwtoe_1,0,0.0,lightcurve,2
ZTF19aadwtoe_1,0,0.0,spectral,2
ZTF19aadwtoe_1,0,0.0,lightcurveandspectral,2
ZTF19aalouag_0,0,1.0,lightcurve,2
ZTF19aalouag_0,0,0.0,spectral,2
ZTF19aalouag_0,0,0.0,lightcurveandspectral,2
ZTF23abjrolk_0,0,0.0,lightcurve,2
ZTF23abjrolk_0,0,0.0,spectral,2
ZTF23abjrolk_0,0,0.0,lightcurveandspectral,2
ZTF23gwls04x_0,1,1.0,lightcurve,2
ZTF23gwls04x_0,1,1.0,spectral,2
ZTF23gwls04x_0,1,1.0,lightcurveandspectral,2
ZTF23gwls05x_0,1,1.0,lightcurve,2
ZTF23gwls05x_0,1,1.0,spectral,2
ZTF23gwls05x_0,1,1.0,lightcurveandspectral,2
ZTF23gwls06x_0,1,1.0,lightcurve,2
ZTF23gwls06x_0,1,1.0,spectral,2
ZTF23gwls06x_0,1,1.0,lightcurveandspectral,2
ZTF23gwls10x_0,1,0.0,lightcurve,2
ZTF23gwls10x_0,1,1.0,spectral,2
ZTF23gwls10x_0,1,1.0,lightcurveandspectral,2
ZTF23gwls16x_0,1,1.0,lightcurve,2
ZTF23gwls16x_0,1,1.0,spectral,2
ZTF23gwls16x_0,1,1.0,lightcurveandspectral,2
ZTF23gwls19x_0,1,1.0,lightcurve,2
ZTF23gwls19x_0,1,1.0,spectral,2
ZTF23gwls19x_0,1,1.0,lightcurveandspectral,2
ZTF24aaymkrs_0,0,0.0,lightcurve,2
ZTF24aaymkrs_0,0,0.0,spectral,2
ZTF24aaymkrs_0,0,0.0,lightcurveandspectral,2
ZTF24abpdzvm_0,1,0.0,lightcurve,2
ZTF24abpdzvm_0,1,0.0,spectral,2
ZTF24abpdzvm_0,1,0.0,lightcurveandspectral,2
ZTF24abqqven_0,0,0.0,lightcurve,2
ZTF24abqqven_0,0,0.0,spectral,2
ZTF24abqqven_0,0,0.0,lightcurveandspectral,2
ZTF24absznoi_0,0,1.0,lightcurve,2
ZTF24absznoi_0,0,0.0,spectral,2
ZTF24absznoi_0,0,1.0,lightcurveandspectral,2
ZTF24abtnkbi_0,0,0.0,lightcurve,2
ZTF24abtnkbi_0,0,0.0,spectral,2
ZTF24abtnkbi_0,0,0.0,lightcurveandspectral,2
ZTF24abzgggz_0,0,0.0,lightcurve,2
ZTF24abzgggz_0,0,0.0,spectral,2
ZTF24abzgggz_0,0,0.0,lightcurveandspectral,2
ZTF24abzmhtv_0,0,0.0,lightcurve,2
ZTF24abzmhtv_0,0,0.0,spectral,2
ZTF24abzmhtv_0,0,0.0,lightcurveandspectral,2
ZTF24zsws21x_0,1,1.0,lightcurve,2
ZTF24zsws21x_0,1,1.0,spectral,2
ZTF24zsws21x_0,1,1.0,lightcurveandspectral,2
ZTF25aadnogd_0,0,0.0,lightcurve,2
ZTF25aadnogd_0,0,0.0,spectral,2
ZTF25aadnogd_0,0,1.0,lightcurveandspectral,2
ZTF19aamsetj_0,1,0.0,lightcurve,3
ZTF19aamsetj_0,1,0.0,spectral,3
ZTF19aamsetj_0,1,0.0,lightcurveandspectral,3
ZTF19aanijpu_0,0,0.0,lightcurve,3
ZTF19aanijpu_0,0,0.0,spectral,3
ZTF19aanijpu_0,0,0.0,lightcurveandspectral,3
ZTF19aapceyj_0,0,1.0,lightcurve,3
ZTF19aapceyj_0,0,0.0,spectral,3
ZTF19aapceyj_0,0,0.0,lightcurveandspectral,3
ZTF19aapfmki_0,0,0.0,lightcurve,3
ZTF19aapfmki_0,0,0.0,spectral,3
ZTF19aapfmki_0,0,0.0,lightcurveandspectral,3
ZTF19aarfyvc_0,0,0.0,lightcurve,3
ZTF19aarfyvc_0,0,0.0,spectral,3
ZTF19aarfyvc_0,0,0.0,lightcurveandspectral,3
ZTF19aarnqys_0,0,1.0,lightcurve,3
ZTF19aarnqys_0,0,0.0,spectral,3
ZTF19aarnqys_0,0,0.0,lightcurveandspectral,3
ZTF19aatheus_0,0,0.0,lightcurve,3
ZTF19aatheus_0,0,0.0,spectral,3
ZTF19aatheus_0,0,0.0,lightcurveandspectral,3
ZTF19aavoweu_0,0,0.0,lightcurve,3
ZTF19aavoweu_0,0,0.0,spectral,3
ZTF19aavoweu_0,0,0.0,lightcurveandspectral,3
ZTF19aawethv_0,0,0.0,lightcurve,3
ZTF19aawethv_0,0,0.0,spectral,3
ZTF19aawethv_0,0,0.0,lightcurveandspectral,3
ZTF19aayejww_0,0,0.0,lightcurve,3
ZTF19aayejww_0,0,0.0,spectral,3
ZTF19aayejww_0,0,0.0,lightcurveandspectral,3
ZTF19aayejww_1,0,0.0,lightcurve,3
ZTF19aayejww_1,0,0.0,spectral,3
ZTF19aayejww_1,0,0.0,lightcurveandspectral,3
ZTF19aayejww_2,0,0.0,lightcurve,3
ZTF19aayejww_2,0,0.0,spectral,3
ZTF19aayejww_2,0,0.0,lightcurveandspectral,3
ZTF19aayejww_3,0,0.0,lightcurve,3
ZTF19aayejww_3,0,0.0,spectral,3
ZTF19aayejww_3,0,0.0,lightcurveandspectral,3
ZTF19aayejww_4,0,0.0,lightcurve,3
ZTF19aayejww_4,0,0.0,spectral,3
ZTF19aayejww_4,0,0.0,lightcurveandspectral,3
ZTF19aayejww_5,0,0.0,lightcurve,3
ZTF19aayejww_5,0,0.0,spectral,3
ZTF19aayejww_5,0,0.0,lightcurveandspectral,3
ZTF22aazqoey_0,0,0.0,lightcurve,3
ZTF22aazqoey_0,0,0.0,spectral,3
ZTF22aazqoey_0,0,0.0,lightcurveandspectral,3
ZTF22abllclb_0,0,0.0,lightcurve,3
ZTF22abllclb_0,0,0.0,spectral,3
ZTF22abllclb_0,0,0.0,lightcurveandspectral,3
ZTF22abxlfpl_0,0,0.0,lightcurve,3
ZTF22abxlfpl_0,0,0.0,spectral,3
ZTF22abxlfpl_0,0,0.0,lightcurveandspectral,3
ZTF22abztcly_0,0,0.0,lightcurve,3
ZTF22abztcly_0,0,0.0,spectral,3
ZTF22abztcly_0,0,0.0,lightcurveandspectral,3
ZTF22hnts12x_0,1,1.0,lightcurve,3
ZTF22hnts12x_0,1,1.0,spectral,3
ZTF22hnts12x_0,1,1.0,lightcurveandspectral,3
ZTF22qzrs05x_0,1,0.0,lightcurve,3
ZTF22qzrs05x_0,1,1.0,spectral,3
ZTF22qzrs05x_0,1,1.0,lightcurveandspectral,3
ZTF22qzrs25x_0,1,1.0,lightcurve,3
ZTF22qzrs25x_0,1,1.0,spectral,3
ZTF22qzrs25x_0,1,1.0,lightcurveandspectral,3
ZTF23aaaprhz_0,0,1.0,lightcurve,3
ZTF23aaaprhz_0,0,0.0,spectral,3
ZTF23aaaprhz_0,0,0.0,lightcurveandspectral,3
ZTF23aaazffe_0,0,0.0,lightcurve,3
ZTF23aaazffe_0,0,0.0,spectral,3
ZTF23aaazffe_0,0,0.0,lightcurveandspectral,3
ZTF23aaialcw_0,1,1.0,lightcurve,3
ZTF23aaialcw_0,1,1.0,spectral,3
ZTF23aaialcw_0,1,1.0,lightcurveandspectral,3
ZTF23aajakys_0,0,0.0,lightcurve,3
ZTF23aajakys_0,0,0.0,spectral,3
ZTF23aajakys_0,0,0.0,lightcurveandspectral,3
ZTF23aajpxbm_0,0,0.0,lightcurve,3
ZTF23aajpxbm_0,0,0.0,spectral,3
ZTF23aajpxbm_0,0,0.0,lightcurveandspectral,3
ZTF23aapuknd_0,0,0.0,lightcurve,3
ZTF23aapuknd_0,0,1.0,spectral,3
ZTF23aapuknd_0,0,1.0,lightcurveandspectral,3
ZTF23aazjwtl_0,1,0.0,lightcurve,3
ZTF23aazjwtl_0,1,1.0,spectral,3
ZTF23aazjwtl_0,1,0.0,lightcurveandspectral,3
ZTF23aazuzip_0,0,0.0,lightcurve,3
ZTF23aazuzip_0,0,0.0,spectral,3
ZTF23aazuzip_0,0,0.0,lightcurveandspectral,3
ZTF23abbpswf_0,0,0.0,lightcurve,3
ZTF23abbpswf_0,0,0.0,spectral,3
ZTF23abbpswf_0,0,0.0,lightcurveandspectral,3
ZTF23abhyxpr_0,0,0.0,lightcurve,3
ZTF23abhyxpr_0,0,0.0,spectral,3
ZTF23abhyxpr_0,0,0.0,lightcurveandspectral,3
ZTF19abafmwj_0,0,1.0,lightcurve,4
ZTF19abafmwj_0,0,0.0,spectral,4
ZTF19abafmwj_0,0,0.0,lightcurveandspectral,4
ZTF19abcyqqg_0,0,0.0,lightcurve,4
ZTF19abcyqqg_0,0,0.0,spectral,4
ZTF19abcyqqg_0,0,0.0,lightcurveandspectral,4
ZTF19abfiqjg_0,0,1.0,lightcurve,4
ZTF19abfiqjg_0,0,0.0,spectral,4
ZTF19abfiqjg_0,0,0.0,lightcurveandspectral,4
ZTF19abqmsnk_0,0,0.0,lightcurve,4
ZTF19abqmsnk_0,0,0.0,spectral,4
ZTF19abqmsnk_0,0,0.0,lightcurveandspectral,4
ZTF19abvdgqo_0,0,0.0,lightcurve,4
ZTF19abvdgqo_0,0,0.0,spectral,4
ZTF19abvdgqo_0,0,0.0,lightcurveandspectral,4
ZTF19abxtcio_0,0,0.0,lightcurve,4
ZTF19abxtcio_0,0,0.0,spectral,4
ZTF19abxtcio_0,0,0.0,lightcurveandspectral,4
ZTF19aceshib_0,0,0.0,lightcurve,4
ZTF19aceshib_0,0,0.0,spectral,4
ZTF19aceshib_0,0,0.0,lightcurveandspectral,4
ZTF19ackjjwf_0,0,0.0,lightcurve,4
ZTF19ackjjwf_0,0,0.0,spectral,4
ZTF19ackjjwf_0,0,0.0,lightcurveandspectral,4
ZTF19ackjszs_0,1,1.0,lightcurve,4
ZTF19ackjszs_0,1,0.0,spectral,4
ZTF19ackjszs_0,1,0.0,lightcurveandspectral,4
ZTF19ackjszs_1,1,1.0,lightcurve,4
ZTF19ackjszs_1,1,0.0,spectral,4
ZTF19ackjszs_1,1,0.0,lightcurveandspectral,4
ZTF19ackjszs_2,1,1.0,lightcurve,4
ZTF19ackjszs_2,1,0.0,spectral,4
ZTF19ackjszs_2,1,0.0,lightcurveandspectral,4
ZTF19acmelor_0,0,1.0,lightcurve,4
ZTF19acmelor_0,0,0.0,spectral,4
ZTF19acmelor_0,0,0.0,lightcurveandspectral,4
ZTF20aaekkuv_0,0,0.0,lightcurve,4
ZTF20aaekkuv_0,0,0.0,spectral,4
ZTF20aaekkuv_0,0,0.0,lightcurveandspectral,4
ZTF20aaerxne_0,0,1.0,lightcurve,4
ZTF20aaerxne_0,0,0.0,spectral,4
ZTF20aaerxne_0,0,0.0,lightcurveandspectral,4
ZTF21gnos02x_0,1,1.0,lightcurve,4
ZTF21gnos02x_0,1,1.0,spectral,4
ZTF21gnos02x_0,1,1.0,lightcurveandspectral,4
ZTF21gnos07x_0,1,1.0,lightcurve,4
ZTF21gnos07x_0,1,1.0,spectral,4
ZTF21gnos07x_0,1,1.0,lightcurveandspectral,4
ZTF21gnos13x_0,1,1.0,lightcurve,4
ZTF21gnos13x_0,1,1.0,spectral,4
ZTF21gnos13x_0,1,1.0,lightcurveandspectral,4
ZTF21gnos14x_0,1,1.0,lightcurve,4
ZTF21gnos14x_0,1,1.0,spectral,4
ZTF21gnos14x_0,1,1.0,lightcurveandspectral,4
ZTF21gnos20x_0,1,1.0,lightcurve,4
ZTF21gnos20x_0,1,1.0,spectral,4
ZTF21gnos20x_0,1,1.0,lightcurveandspectral,4
ZTF21gnos24x_0,1,1.0,lightcurve,4
ZTF21gnos24x_0,1,1.0,spectral,4
ZTF21gnos24x_0,1,1.0,lightcurveandspectral,4
ZTF21gnos27x_0,1,1.0,lightcurve,4
ZTF21gnos27x_0,1,1.0,spectral,4
ZTF21gnos27x_0,1,1.0,lightcurveandspectral,4
ZTF21pbs08xx_0,1,1.0,lightcurve,4
ZTF21pbs08xx_0,1,1.0,spectral,4
ZTF21pbs08xx_0,1,1.0,lightcurveandspectral,4
ZTF21pbs22xx_0,1,1.0,lightcurve,4
ZTF21pbs22xx_0,1,1.0,spectral,4
ZTF21pbs22xx_0,1,1.0,lightcurveandspectral,4
ZTF22aafrjnw_0,1,0.0,lightcurve,4
ZTF22aafrjnw_0,1,1.0,spectral,4
ZTF22aafrjnw_0,1,1.0,lightcurveandspectral,4
ZTF22aafrjnw_1,1,0.0,lightcurve,4
ZTF22aafrjnw_1,1,1.0,spectral,4
ZTF22aafrjnw_1,1,1.0,lightcurveandspectral,4
ZTF22aagzmcz_0,0,1.0,lightcurve,4
ZTF22aagzmcz_0,0,0.0,spectral,4
ZTF22aagzmcz_0,0,0.0,lightcurveandspectral,4
ZTF22aalfmec_0,0,1.0,lightcurve,4
ZTF22aalfmec_0,0,0.0,spectral,4
ZTF22aalfmec_0,0,0.0,lightcurveandspectral,4
ZTF22aaoolua_0,0,0.0,lightcurve,4
ZTF22aaoolua_0,0,0.0,spectral,4
ZTF22aaoolua_0,0,0.0,lightcurveandspectral,4
ZTF22aasxgjp_0,0,0.0,lightcurve,4
ZTF22aasxgjp_0,0,0.0,spectral,4
ZTF22aasxgjp_0,0,0.0,lightcurveandspectral,4
ZTF22aasxgjp_1,0,0.0,lightcurve,4
ZTF22aasxgjp_1,0,0.0,spectral,4
ZTF22aasxgjp_1,0,0.0,lightcurveandspectral,4
ZTF22aasxgjp_2,0,0.0,lightcurve,4
ZTF22aasxgjp_2,0,0.0,spectral,4
ZTF22aasxgjp_2,0,0.0,lightcurveandspectral,4
ZTF22aasxgjp_3,0,0.0,lightcurve,4
ZTF22aasxgjp_3,0,0.0,spectral,4
ZTF22aasxgjp_3,0,0.0,lightcurveandspectral,4
ZTF22aasxgjp_4,0,0.0,lightcurve,4
ZTF22aasxgjp_4,0,0.0,spectral,4
ZTF22aasxgjp_4,0,0.0,lightcurveandspectral,4
ZTF22aasxgjp_5,0,0.0,lightcurve,4
ZTF22aasxgjp_5,0,0.0,spectral,4
ZTF22aasxgjp_5,0,0.0,lightcurveandspectral,4
ZTF22aatunnt_0,0,0.0,lightcurve,4
ZTF22aatunnt_0,0,0.0,spectral,4
ZTF22aatunnt_0,0,0.0,lightcurveandspectral,4
ZTF22aaxtias_0,0,0.0,lightcurve,4
ZTF22aaxtias_0,0,0.0,spectral,4
ZTF22aaxtias_0,0,0.0,lightcurveandspectral,4
ZTF22aaxtias_1,0,0.0,lightcurve,4
ZTF22aaxtias_1,0,0.0,spectral,4
ZTF22aaxtias_1,0,0.0,lightcurveandspectral,4
