# epoch,loss,loss_val
0.000000000000000000e+00,6.952117681503295898e-01,6.946474313735961914e-01
1.000000000000000000e+00,6.945264935493469238e-01,6.940417885780334473e-01
2.000000000000000000e+00,6.939076781272888184e-01,6.934466361999511719e-01
3.000000000000000000e+00,6.932985782623291016e-01,6.928120851516723633e-01
4.000000000000000000e+00,6.926252841949462891e-01,6.920963525772094727e-01
5.000000000000000000e+00,6.919471621513366699e-01,6.913566589355468750e-01
6.000000000000000000e+00,6.912046670913696289e-01,6.905529499053955078e-01
7.000000000000000000e+00,6.903720498085021973e-01,6.896546483039855957e-01
8.000000000000000000e+00,6.894164681434631348e-01,6.886429190635681152e-01
9.000000000000000000e+00,6.883409023284912109e-01,6.874968409538269043e-01
1.000000000000000000e+01,6.871261000633239746e-01,6.861904263496398926e-01
1.100000000000000000e+01,6.857475638389587402e-01,6.846019625663757324e-01
1.200000000000000000e+01,6.840875148773193359e-01,6.826432943344116211e-01
1.300000000000000000e+01,6.820508241653442383e-01,6.805575489997863770e-01
1.400000000000000000e+01,6.798574924468994141e-01,6.783200502395629883e-01
1.500000000000000000e+01,6.775175929069519043e-01,6.758925914764404297e-01
1.600000000000000000e+01,6.749642491340637207e-01,6.732065081596374512e-01
1.700000000000000000e+01,6.721796393394470215e-01,6.702751517295837402e-01
1.800000000000000000e+01,6.691365838050842285e-01,6.669809222221374512e-01
1.900000000000000000e+01,6.657044291496276855e-01,6.631232500076293945e-01
2.000000000000000000e+01,6.617383956909179688e-01,6.587672233581542969e-01
2.100000000000000000e+01,6.572523117065429688e-01,6.538283824920654297e-01
2.200000000000000000e+01,6.522203087806701660e-01,6.482509970664978027e-01
2.300000000000000000e+01,6.466308236122131348e-01,6.421173214912414551e-01
2.400000000000000000e+01,6.404771804809570312e-01,6.354899406433105469e-01
2.500000000000000000e+01,6.337817907333374023e-01,6.285366415977478027e-01
2.600000000000000000e+01,6.266222000122070312e-01,6.211641430854797363e-01
2.700000000000000000e+01,6.190463304519653320e-01,6.133049726486206055e-01
2.800000000000000000e+01,6.110062003135681152e-01,6.047868132591247559e-01
2.900000000000000000e+01,6.024898886680603027e-01,5.956000089645385742e-01
3.000000000000000000e+01,5.934728980064392090e-01,5.857614278793334961e-01
3.100000000000000000e+01,5.838820338249206543e-01,5.752772092819213867e-01
3.200000000000000000e+01,5.737437009811401367e-01,5.641613006591796875e-01
3.300000000000000000e+01,5.630305409431457520e-01,5.524484515190124512e-01
3.400000000000000000e+01,5.517786741256713867e-01,5.401329398155212402e-01
3.500000000000000000e+01,5.400568246841430664e-01,5.272043943405151367e-01
3.600000000000000000e+01,5.279065370559692383e-01,5.136660933494567871e-01
3.700000000000000000e+01,5.153469443321228027e-01,4.995733201503753662e-01
3.800000000000000000e+01,5.024337768554687500e-01,4.849559366703033447e-01
3.900000000000000000e+01,4.892634749412536621e-01,4.699485599994659424e-01
4.000000000000000000e+01,4.759134054183959961e-01,4.546246230602264404e-01
4.100000000000000000e+01,4.625109136104583740e-01,4.391300678253173828e-01
4.200000000000000000e+01,4.491626024246215820e-01,4.235313832759857178e-01
4.300000000000000000e+01,4.359748959541320801e-01,4.078612029552459717e-01
4.400000000000000000e+01,4.230523705482482910e-01,3.921765387058258057e-01
4.500000000000000000e+01,4.104553759098052979e-01,3.765250146389007568e-01
4.600000000000000000e+01,3.982519209384918213e-01,3.611502647399902344e-01
4.700000000000000000e+01,3.865718245506286621e-01,3.463597595691680908e-01
4.800000000000000000e+01,3.754639029502868652e-01,3.322452604770660400e-01
4.900000000000000000e+01,3.649467527866363525e-01,3.187479078769683838e-01
5.000000000000000000e+01,3.550372421741485596e-01,3.060159683227539062e-01
5.100000000000000000e+01,3.456371426582336426e-01,2.941473424434661865e-01
5.200000000000000000e+01,3.367638587951660156e-01,2.831680178642272949e-01
5.300000000000000000e+01,3.284671604633331299e-01,2.731389105319976807e-01
5.400000000000000000e+01,3.206129074096679688e-01,2.641600072383880615e-01
5.500000000000000000e+01,3.132302761077880859e-01,2.561133503913879395e-01
5.600000000000000000e+01,3.063763380050659180e-01,2.488174885511398315e-01
5.700000000000000000e+01,3.000127375125885010e-01,2.420436143875122070e-01
5.800000000000000000e+01,2.941105067729949951e-01,2.359537333250045776e-01
5.900000000000000000e+01,2.886669337749481201e-01,2.305737286806106567e-01
6.000000000000000000e+01,2.835797369480133057e-01,2.261191457509994507e-01
6.100000000000000000e+01,2.786565423011779785e-01,2.223778218030929565e-01
6.200000000000000000e+01,2.740291357040405273e-01,2.190343886613845825e-01
6.300000000000000000e+01,2.696769833564758301e-01,2.158973664045333862e-01
6.400000000000000000e+01,2.654505372047424316e-01,2.131465077400207520e-01
